payment_id,claim_id,payment_date,payment_type,payment_value,claim_date
67448,7230,2023-01-10 00:00:00+00:00,GRÚA,60000000.0,2023-01-18 00:00:00+00:00
276339,4258,2023-01-23 00:00:00+00:00,PÉRDIDA TOTAL,96000000.0,2023-01-18 00:00:00+00:00
775601,4258,2023-01-26 00:00:00+00:00,GRÚA,72000000.0,2023-01-18 00:00:00+00:00
369206,4258,2023-01-27 00:00:00+00:00,RESPONSABILIDAD CIVIL,43000000.0,2023-01-18 00:00:00+00:00
236241,9055,2023-01-17 00:00:00+00:00,GRÚA,54000000.0,2023-01-18 00:00:00+00:00
310633,9055,2023-01-16 00:00:00+00:00,PÉRDIDA TOTAL,34000000.0,2023-01-18 00:00:00+00:00
579355,9055,2023-01-07 00:00:00+00:00,PÉRDIDA PARCIAL,16000000.0,2023-01-18 00:00:00+00:00
736311,2763,2023-01-10 00:00:00+00:00,RESPONSABILIDAD CIVIL,28000000.0,2023-01-18 00:00:00+00:00
265813,2763,2023-01-18 00:00:00+00:00,PÉRDIDA PARCIAL,19000000.0,2023-01-18 00:00:00+00:00
470692,2763,2023-01-26 00:00:00+00:00,PÉRDIDA TOTAL,93000000.0,2023-01-18 00:00:00+00:00
101153,6205,2023-01-09 00:00:00+00:00,PÉRDIDA TOTAL,86000000.0,2023-01-18 00:00:00+00:00
332242,128,2023-01-30 00:00:00+00:00,PÉRDIDA TOTAL,21000000.0,2023-01-18 00:00:00+00:00
254764,128,2023-01-29 00:00:00+00:00,CONDUCTOR ELEGIDO,34000000.0,2023-01-18 00:00:00+00:00
348250,128,2023-01-18 00:00:00+00:00,PÉRDIDA TOTAL,66000000.0,2023-01-18 00:00:00+00:00
549242,9516,2023-01-17 00:00:00+00:00,PÉRDIDA TOTAL,59000000.0,2023-01-18 00:00:00+00:00
816888,9516,2023-01-22 00:00:00+00:00,CONDUCTOR ELEGIDO,78000000.0,2023-01-18 00:00:00+00:00
645989,9516,2023-01-04 00:00:00+00:00,RESPONSABILIDAD CIVIL,40000000.0,2023-01-18 00:00:00+00:00
319568,9516,2023-01-31 00:00:00+00:00,PÉRDIDA PARCIAL,34000000.0,2023-01-18 00:00:00+00:00
575807,9516,2023-01-21 00:00:00+00:00,GRÚA,14000000.0,2023-01-18 00:00:00+00:00
657032,9516,2023-01-21 00:00:00+00:00,RESPONSABILIDAD CIVIL,99000000.0,2023-01-18 00:00:00+00:00
387080,4671,2023-01-14 00:00:00+00:00,GRÚA,71000000.0,2023-01-18 00:00:00+00:00
517551,4671,2023-01-19 00:00:00+00:00,RESPONSABILIDAD CIVIL,65000000.0,2023-01-18 00:00:00+00:00
760895,7556,2023-01-16 00:00:00+00:00,GRÚA,38000000.0,2023-01-18 00:00:00+00:00
273421,7556,2023-01-12 00:00:00+00:00,RESPONSABILIDAD CIVIL,21000000.0,2023-01-18 00:00:00+00:00
313120,7556,2023-01-16 00:00:00+00:00,RESPONSABILIDAD CIVIL,8000000.0,2023-01-18 00:00:00+00:00
490614,7556,2023-01-14 00:00:00+00:00,PÉRDIDA TOTAL,52000000.0,2023-01-18 00:00:00+00:00
591264,9042,2023-01-01 00:00:00+00:00,RESPONSABILIDAD CIVIL,12000000.0,2023-01-18 00:00:00+00:00
463708,9042,2023-01-20 00:00:00+00:00,PÉRDIDA PARCIAL,76000000.0,2023-01-18 00:00:00+00:00
4830,2734,2023-01-26 00:00:00+00:00,GRÚA,95000000.0,2023-01-18 00:00:00+00:00
78634,5180,2023-01-13 00:00:00+00:00,PÉRDIDA PARCIAL,30000000.0,2023-01-18 00:00:00+00:00
186453,5180,2023-01-12 00:00:00+00:00,RESPONSABILIDAD CIVIL,42000000.0,2023-01-18 00:00:00+00:00
173956,5180,2023-01-04 00:00:00+00:00,CONDUCTOR ELEGIDO,98000000.0,2023-01-18 00:00:00+00:00
525770,4421,2023-01-23 00:00:00+00:00,RESPONSABILIDAD CIVIL,10000000.0,2023-01-18 00:00:00+00:00
828487,4421,2023-01-05 00:00:00+00:00,GRÚA,51000000.0,2023-01-18 00:00:00+00:00
69297,4421,2023-01-18 00:00:00+00:00,PÉRDIDA TOTAL,23000000.0,2023-01-18 00:00:00+00:00
752577,4421,2023-01-25 00:00:00+00:00,GRÚA,64000000.0,2023-01-18 00:00:00+00:00
610914,4421,2023-01-26 00:00:00+00:00,CONDUCTOR ELEGIDO,18000000.0,2023-01-18 00:00:00+00:00
818664,2666,2023-01-31 00:00:00+00:00,PÉRDIDA TOTAL,95000000.0,2023-01-18 00:00:00+00:00
856613,2666,2023-01-24 00:00:00+00:00,GRÚA,88000000.0,2023-01-18 00:00:00+00:00
261935,2666,2023-01-24 00:00:00+00:00,PÉRDIDA TOTAL,23000000.0,2023-01-18 00:00:00+00:00
506574,2666,2023-01-03 00:00:00+00:00,GRÚA,61000000.0,2023-01-18 00:00:00+00:00
379183,7847,2023-01-29 00:00:00+00:00,CONDUCTOR ELEGIDO,40000000.0,2023-01-18 00:00:00+00:00
661369,4437,2023-01-22 00:00:00+00:00,GRÚA,42000000.0,2023-01-18 00:00:00+00:00
997253,3986,2023-01-25 00:00:00+00:00,PÉRDIDA TOTAL,69000000.0,2023-01-18 00:00:00+00:00
240176,3986,2023-01-19 00:00:00+00:00,PÉRDIDA TOTAL,15000000.0,2023-01-18 00:00:00+00:00
775558,4793,2023-01-14 00:00:00+00:00,RESPONSABILIDAD CIVIL,11000000.0,2023-01-18 00:00:00+00:00
7909,826,2023-01-12 00:00:00+00:00,GRÚA,50000000.0,2023-01-18 00:00:00+00:00
413149,882,2023-01-22 00:00:00+00:00,CONDUCTOR ELEGIDO,95000000.0,2023-01-18 00:00:00+00:00
533609,9721,2023-01-21 00:00:00+00:00,RESPONSABILIDAD CIVIL,74000000.0,2023-01-18 00:00:00+00:00
568481,9721,2023-01-13 00:00:00+00:00,PÉRDIDA PARCIAL,30000000.0,2023-01-18 00:00:00+00:00
554476,4719,2023-01-10 00:00:00+00:00,RESPONSABILIDAD CIVIL,36000000.0,2023-01-18 00:00:00+00:00
136737,6855,2023-01-10 00:00:00+00:00,CONDUCTOR ELEGIDO,72000000.0,2023-01-18 00:00:00+00:00
97060,1379,2023-01-14 00:00:00+00:00,CONDUCTOR ELEGIDO,10000000.0,2023-01-18 00:00:00+00:00
