payment_id,claim_id,payment_date,payment_type,payment_value,claim_date
360658,5107,2023-01-08 00:00:00+00:00,CONDUCTOR ELEGIDO,82000000.0,2023-01-27 00:00:00+00:00
819385,5107,2023-01-12 00:00:00+00:00,PÉRDIDA PARCIAL,77000000.0,2023-01-27 00:00:00+00:00
593189,5107,2023-01-11 00:00:00+00:00,CONDUCTOR ELEGIDO,7000000.0,2023-01-27 00:00:00+00:00
266936,5107,2023-01-20 00:00:00+00:00,PÉRDIDA TOTAL,57000000.0,2023-01-27 00:00:00+00:00
159967,51,2023-01-13 00:00:00+00:00,PÉRDIDA TOTAL,30000000.0,2023-01-27 00:00:00+00:00
196370,51,2023-01-01 00:00:00+00:00,RESPONSABILIDAD CIVIL,31000000.0,2023-01-27 00:00:00+00:00
414325,51,2023-01-21 00:00:00+00:00,CONDUCTOR ELEGIDO,65000000.0,2023-01-27 00:00:00+00:00
264543,51,2023-01-31 00:00:00+00:00,GRÚA,94000000.0,2023-01-27 00:00:00+00:00
373518,51,2023-01-31 00:00:00+00:00,PÉRDIDA PARCIAL,17000000.0,2023-01-27 00:00:00+00:00
737844,7250,2023-01-03 00:00:00+00:00,CONDUCTOR ELEGIDO,33000000.0,2023-01-27 00:00:00+00:00
731245,7250,2023-01-10 00:00:00+00:00,GRÚA,53000000.0,2023-01-27 00:00:00+00:00
879931,2059,2023-01-10 00:00:00+00:00,PÉRDIDA PARCIAL,20000000.0,2023-01-27 00:00:00+00:00
824353,2059,2023-01-07 00:00:00+00:00,GRÚA,30000000.0,2023-01-27 00:00:00+00:00
473647,36,2023-01-21 00:00:00+00:00,GRÚA,58000000.0,2023-01-27 00:00:00+00:00
385028,36,2023-01-02 00:00:00+00:00,CONDUCTOR ELEGIDO,22000000.0,2023-01-27 00:00:00+00:00
867986,2444,2023-01-22 00:00:00+00:00,RESPONSABILIDAD CIVIL,39000000.0,2023-01-27 00:00:00+00:00
288127,2444,2023-01-09 00:00:00+00:00,CONDUCTOR ELEGIDO,99000000.0,2023-01-27 00:00:00+00:00
918232,2444,2023-01-19 00:00:00+00:00,RESPONSABILIDAD CIVIL,32000000.0,2023-01-27 00:00:00+00:00
776330,2444,2023-01-22 00:00:00+00:00,PÉRDIDA PARCIAL,76000000.0,2023-01-27 00:00:00+00:00
217717,8406,2023-01-29 00:00:00+00:00,GRÚA,77000000.0,2023-01-27 00:00:00+00:00
434364,8406,2023-01-03 00:00:00+00:00,GRÚA,2000000.0,2023-01-27 00:00:00+00:00
553305,2562,2023-01-18 00:00:00+00:00,PÉRDIDA PARCIAL,64000000.0,2023-01-27 00:00:00+00:00
815107,2562,2023-01-02 00:00:00+00:00,GRÚA,67000000.0,2023-01-27 00:00:00+00:00
738160,2562,2023-01-23 00:00:00+00:00,RESPONSABILIDAD CIVIL,41000000.0,2023-01-27 00:00:00+00:00
540031,8356,2023-01-07 00:00:00+00:00,PÉRDIDA PARCIAL,18000000.0,2023-01-27 00:00:00+00:00
913063,8356,2023-01-20 00:00:00+00:00,GRÚA,62000000.0,2023-01-27 00:00:00+00:00
229292,8356,2023-01-25 00:00:00+00:00,RESPONSABILIDAD CIVIL,38000000.0,2023-01-27 00:00:00+00:00
130157,6092,2023-01-05 00:00:00+00:00,PÉRDIDA PARCIAL,46000000.0,2023-01-27 00:00:00+00:00
922485,6092,2023-01-05 00:00:00+00:00,GRÚA,55000000.0,2023-01-27 00:00:00+00:00
