payment_id,claim_id,payment_date,payment_type,payment_value,claim_date
476718,272,2023-01-03 00:00:00+00:00,RESPONSABILIDAD CIVIL,59000000.0,2023-01-09 00:00:00+00:00
874481,272,2023-01-03 00:00:00+00:00,GRÚA,78000000.0,2023-01-09 00:00:00+00:00
435692,272,2023-01-09 00:00:00+00:00,GRÚA,16000000.0,2023-01-09 00:00:00+00:00
813995,9786,2023-01-18 00:00:00+00:00,CONDUCTOR ELEGIDO,73000000.0,2023-01-09 00:00:00+00:00
579601,9786,2023-01-31 00:00:00+00:00,GRÚA,16000000.0,2023-01-09 00:00:00+00:00
29876,9786,2023-01-30 00:00:00+00:00,PÉRDIDA TOTAL,55000000.0,2023-01-09 00:00:00+00:00
350510,1723,2023-01-28 00:00:00+00:00,RESPONSABILIDAD CIVIL,97000000.0,2023-01-09 00:00:00+00:00
129133,1723,2023-01-20 00:00:00+00:00,GRÚA,65000000.0,2023-01-09 00:00:00+00:00
524243,1723,2023-01-11 00:00:00+00:00,PÉRDIDA PARCIAL,9000000.0,2023-01-09 00:00:00+00:00
88513,5982,2023-01-26 00:00:00+00:00,RESPONSABILIDAD CIVIL,16000000.0,2023-01-09 00:00:00+00:00
372401,5982,2023-01-01 00:00:00+00:00,PÉRDIDA TOTAL,76000000.0,2023-01-09 00:00:00+00:00
554920,5809,2023-01-08 00:00:00+00:00,PÉRDIDA TOTAL,88000000.0,2023-01-09 00:00:00+00:00
886160,5809,2023-01-10 00:00:00+00:00,RESPONSABILIDAD CIVIL,42000000.0,2023-01-09 00:00:00+00:00
117037,5809,2023-01-10 00:00:00+00:00,PÉRDIDA TOTAL,65000000.0,2023-01-09 00:00:00+00:00
44582,8864,2023-01-12 00:00:00+00:00,CONDUCTOR ELEGIDO,79000000.0,2023-01-09 00:00:00+00:00
338426,8864,2023-01-31 00:00:00+00:00,CONDUCTOR ELEGIDO,63000000.0,2023-01-09 00:00:00+00:00
694825,4228,2023-01-01 00:00:00+00:00,RESPONSABILIDAD CIVIL,29000000.0,2023-01-09 00:00:00+00:00
49055,4228,2023-01-09 00:00:00+00:00,RESPONSABILIDAD CIVIL,63000000.0,2023-01-09 00:00:00+00:00
490267,4228,2023-01-01 00:00:00+00:00,GRÚA,24000000.0,2023-01-09 00:00:00+00:00
191557,4228,2023-01-19 00:00:00+00:00,PÉRDIDA PARCIAL,93000000.0,2023-01-09 00:00:00+00:00
981335,3429,2023-01-21 00:00:00+00:00,GRÚA,5000000.0,2023-01-09 00:00:00+00:00
517744,4269,2023-01-17 00:00:00+00:00,PÉRDIDA PARCIAL,14000000.0,2023-01-09 00:00:00+00:00
257664,7116,2023-01-31 00:00:00+00:00,CONDUCTOR ELEGIDO,32000000.0,2023-01-09 00:00:00+00:00
41758,7116,2023-01-25 00:00:00+00:00,PÉRDIDA TOTAL,91000000.0,2023-01-09 00:00:00+00:00
162878,7116,2023-01-30 00:00:00+00:00,RESPONSABILIDAD CIVIL,55000000.0,2023-01-09 00:00:00+00:00
365183,7116,2023-01-25 00:00:00+00:00,CONDUCTOR ELEGIDO,10000000.0,2023-01-09 00:00:00+00:00
648074,8476,2023-01-13 00:00:00+00:00,CONDUCTOR ELEGIDO,19000000.0,2023-01-09 00:00:00+00:00
928188,8476,2023-01-11 00:00:00+00:00,GRÚA,13000000.0,2023-01-09 00:00:00+00:00
516618,8476,2023-01-07 00:00:00+00:00,PÉRDIDA TOTAL,55000000.0,2023-01-09 00:00:00+00:00
901228,8476,2023-01-25 00:00:00+00:00,PÉRDIDA PARCIAL,40000000.0,2023-01-09 00:00:00+00:00
763945,8476,2023-01-13 00:00:00+00:00,RESPONSABILIDAD CIVIL,84000000.0,2023-01-09 00:00:00+00:00
250307,530,2023-01-14 00:00:00+00:00,GRÚA,16000000.0,2023-01-09 00:00:00+00:00
575872,530,2023-01-10 00:00:00+00:00,CONDUCTOR ELEGIDO,41000000.0,2023-01-09 00:00:00+00:00
958276,530,2023-01-01 00:00:00+00:00,CONDUCTOR ELEGIDO,59000000.0,2023-01-09 00:00:00+00:00
721715,530,2023-01-15 00:00:00+00:00,RESPONSABILIDAD CIVIL,41000000.0,2023-01-09 00:00:00+00:00
680775,1248,2023-01-01 00:00:00+00:00,CONDUCTOR ELEGIDO,21000000.0,2023-01-09 00:00:00+00:00
461281,1248,2023-01-25 00:00:00+00:00,RESPONSABILIDAD CIVIL,14000000.0,2023-01-09 00:00:00+00:00
789502,3406,2023-01-03 00:00:00+00:00,GRÚA,67000000.0,2023-01-09 00:00:00+00:00
641175,3023,2023-01-13 00:00:00+00:00,PÉRDIDA PARCIAL,68000000.0,2023-01-09 00:00:00+00:00
632031,3023,2023-01-15 00:00:00+00:00,RESPONSABILIDAD CIVIL,66000000.0,2023-01-09 00:00:00+00:00
931186,6418,2023-01-20 00:00:00+00:00,PÉRDIDA PARCIAL,71000000.0,2023-01-09 00:00:00+00:00
984959,2180,2023-01-21 00:00:00+00:00,RESPONSABILIDAD CIVIL,49000000.0,2023-01-09 00:00:00+00:00
905132,2180,2023-01-17 00:00:00+00:00,GRÚA,17000000.0,2023-01-09 00:00:00+00:00
607,2180,2023-01-29 00:00:00+00:00,GRÚA,45000000.0,2023-01-09 00:00:00+00:00
416163,2180,2023-01-24 00:00:00+00:00,RESPONSABILIDAD CIVIL,52000000.0,2023-01-09 00:00:00+00:00
689885,2180,2023-01-20 00:00:00+00:00,GRÚA,49000000.0,2023-01-09 00:00:00+00:00
231555,1124,2023-01-13 00:00:00+00:00,PÉRDIDA TOTAL,25000000.0,2023-01-09 00:00:00+00:00
421285,7841,2023-01-25 00:00:00+00:00,PÉRDIDA PARCIAL,91000000.0,2023-01-09 00:00:00+00:00
989681,7841,2023-01-23 00:00:00+00:00,CONDUCTOR ELEGIDO,27000000.0,2023-01-09 00:00:00+00:00
730877,6267,2023-01-29 00:00:00+00:00,PÉRDIDA PARCIAL,24000000.0,2023-01-09 00:00:00+00:00
707246,6267,2023-01-31 00:00:00+00:00,PÉRDIDA PARCIAL,72000000.0,2023-01-09 00:00:00+00:00
744882,3119,2023-01-14 00:00:00+00:00,PÉRDIDA PARCIAL,94000000.0,2023-01-09 00:00:00+00:00
414335,3119,2023-01-16 00:00:00+00:00,GRÚA,64000000.0,2023-01-09 00:00:00+00:00
340329,3119,2023-01-10 00:00:00+00:00,PÉRDIDA TOTAL,93000000.0,2023-01-09 00:00:00+00:00
493440,9401,2023-01-08 00:00:00+00:00,GRÚA,44000000.0,2023-01-09 00:00:00+00:00
482741,9401,2023-01-28 00:00:00+00:00,PÉRDIDA TOTAL,76000000.0,2023-01-09 00:00:00+00:00
653287,6821,2023-01-28 00:00:00+00:00,CONDUCTOR ELEGIDO,10000000.0,2023-01-09 00:00:00+00:00
742006,7805,2023-01-09 00:00:00+00:00,PÉRDIDA TOTAL,19000000.0,2023-01-09 00:00:00+00:00
130121,1987,2023-01-04 00:00:00+00:00,CONDUCTOR ELEGIDO,68000000.0,2023-01-09 00:00:00+00:00
886081,5946,2023-01-30 00:00:00+00:00,GRÚA,29000000.0,2023-01-09 00:00:00+00:00
