payment_id,claim_id,payment_date,payment_type,payment_value,claim_date
996364,4008,2023-01-08 00:00:00+00:00,CONDUCTOR ELEGIDO,50000000.0,2023-01-07 00:00:00+00:00
83536,4008,2023-01-19 00:00:00+00:00,CONDUCTOR ELEGIDO,96000000.0,2023-01-07 00:00:00+00:00
340547,547,2023-01-22 00:00:00+00:00,RESPONSABILIDAD CIVIL,41000000.0,2023-01-07 00:00:00+00:00
626775,761,2023-01-20 00:00:00+00:00,CONDUCTOR ELEGIDO,91000000.0,2023-01-07 00:00:00+00:00
221,761,2023-01-20 00:00:00+00:00,PÉRDIDA PARCIAL,53000000.0,2023-01-07 00:00:00+00:00
880760,761,2023-01-16 00:00:00+00:00,PÉRDIDA PARCIAL,11000000.0,2023-01-07 00:00:00+00:00
707400,761,2023-01-01 00:00:00+00:00,PÉRDIDA PARCIAL,52000000.0,2023-01-07 00:00:00+00:00
984456,2595,2023-01-22 00:00:00+00:00,CONDUCTOR ELEGIDO,11000000.0,2023-01-07 00:00:00+00:00
588729,2595,2023-01-18 00:00:00+00:00,PÉRDIDA PARCIAL,57000000.0,2023-01-07 00:00:00+00:00
717933,2595,2023-01-08 00:00:00+00:00,PÉRDIDA TOTAL,13000000.0,2023-01-07 00:00:00+00:00
486361,2595,2023-01-31 00:00:00+00:00,PÉRDIDA TOTAL,9000000.0,2023-01-07 00:00:00+00:00
995130,3701,2023-01-15 00:00:00+00:00,CONDUCTOR ELEGIDO,40000000.0,2023-01-07 00:00:00+00:00
587698,3701,2023-01-04 00:00:00+00:00,RESPONSABILIDAD CIVIL,17000000.0,2023-01-07 00:00:00+00:00
502544,3701,2023-01-27 00:00:00+00:00,PÉRDIDA PARCIAL,49000000.0,2023-01-07 00:00:00+00:00
304945,3701,2023-01-21 00:00:00+00:00,PÉRDIDA PARCIAL,54000000.0,2023-01-07 00:00:00+00:00
106885,7527,2023-01-18 00:00:00+00:00,CONDUCTOR ELEGIDO,6000000.0,2023-01-07 00:00:00+00:00
810278,7527,2023-01-17 00:00:00+00:00,CONDUCTOR ELEGIDO,15000000.0,2023-01-07 00:00:00+00:00
233329,3460,2023-01-21 00:00:00+00:00,GRÚA,59000000.0,2023-01-07 00:00:00+00:00
425086,3460,2023-01-24 00:00:00+00:00,CONDUCTOR ELEGIDO,29000000.0,2023-01-07 00:00:00+00:00
938029,3460,2023-01-12 00:00:00+00:00,CONDUCTOR ELEGIDO,21000000.0,2023-01-07 00:00:00+00:00
997617,3688,2023-01-09 00:00:00+00:00,GRÚA,98000000.0,2023-01-07 00:00:00+00:00
582591,3688,2023-01-25 00:00:00+00:00,CONDUCTOR ELEGIDO,43000000.0,2023-01-07 00:00:00+00:00
24446,3688,2023-01-17 00:00:00+00:00,PÉRDIDA PARCIAL,31000000.0,2023-01-07 00:00:00+00:00
400893,3346,2023-01-17 00:00:00+00:00,PÉRDIDA TOTAL,46000000.0,2023-01-07 00:00:00+00:00
64278,3346,2023-01-17 00:00:00+00:00,PÉRDIDA PARCIAL,24000000.0,2023-01-07 00:00:00+00:00
15965,8125,2023-01-03 00:00:00+00:00,PÉRDIDA PARCIAL,15000000.0,2023-01-07 00:00:00+00:00
528223,8125,2023-01-07 00:00:00+00:00,GRÚA,25000000.0,2023-01-07 00:00:00+00:00
446387,3568,2023-01-14 00:00:00+00:00,RESPONSABILIDAD CIVIL,80000000.0,2023-01-07 00:00:00+00:00
317252,1640,2023-01-20 00:00:00+00:00,RESPONSABILIDAD CIVIL,39000000.0,2023-01-07 00:00:00+00:00
914805,1640,2023-01-25 00:00:00+00:00,PÉRDIDA PARCIAL,12000000.0,2023-01-07 00:00:00+00:00
230720,4371,2023-01-16 00:00:00+00:00,CONDUCTOR ELEGIDO,41000000.0,2023-01-07 00:00:00+00:00
237173,4371,2023-01-30 00:00:00+00:00,CONDUCTOR ELEGIDO,26000000.0,2023-01-07 00:00:00+00:00
406177,4371,2023-01-03 00:00:00+00:00,RESPONSABILIDAD CIVIL,86000000.0,2023-01-07 00:00:00+00:00
487227,9783,2023-01-15 00:00:00+00:00,PÉRDIDA TOTAL,63000000.0,2023-01-07 00:00:00+00:00
421855,9783,2023-01-31 00:00:00+00:00,RESPONSABILIDAD CIVIL,52000000.0,2023-01-07 00:00:00+00:00
390007,892,2023-01-18 00:00:00+00:00,PÉRDIDA PARCIAL,17000000.0,2023-01-07 00:00:00+00:00
164611,8098,2023-01-04 00:00:00+00:00,PÉRDIDA PARCIAL,84000000.0,2023-01-07 00:00:00+00:00
567791,8098,2023-01-20 00:00:00+00:00,PÉRDIDA TOTAL,46000000.0,2023-01-07 00:00:00+00:00
