payment_id,claim_id,payment_date,payment_type,payment_value,claim_date
206192,3450,2023-01-28 00:00:00+00:00,GRÚA,8000000.0,2023-01-25 00:00:00+00:00
209911,3450,2023-01-15 00:00:00+00:00,PÉRDIDA PARCIAL,85000000.0,2023-01-25 00:00:00+00:00
482534,3450,2023-01-05 00:00:00+00:00,RESPONSABILIDAD CIVIL,10000000.0,2023-01-25 00:00:00+00:00
930705,5940,2023-01-25 00:00:00+00:00,PÉRDIDA PARCIAL,52000000.0,2023-01-25 00:00:00+00:00
650393,5291,2023-01-23 00:00:00+00:00,CONDUCTOR ELEGIDO,82000000.0,2023-01-25 00:00:00+00:00
694196,5291,2023-01-24 00:00:00+00:00,GRÚA,16000000.0,2023-01-25 00:00:00+00:00
104514,5291,2023-01-25 00:00:00+00:00,RESPONSABILIDAD CIVIL,9000000.0,2023-01-25 00:00:00+00:00
870748,5291,2023-01-17 00:00:00+00:00,RESPONSABILIDAD CIVIL,64000000.0,2023-01-25 00:00:00+00:00
56691,2252,2023-01-02 00:00:00+00:00,PÉRDIDA TOTAL,23000000.0,2023-01-25 00:00:00+00:00
643837,2252,2023-01-16 00:00:00+00:00,RESPONSABILIDAD CIVIL,51000000.0,2023-01-25 00:00:00+00:00
453187,8784,2023-01-22 00:00:00+00:00,PÉRDIDA PARCIAL,78000000.0,2023-01-25 00:00:00+00:00
158974,8784,2023-01-29 00:00:00+00:00,GRÚA,85000000.0,2023-01-25 00:00:00+00:00
593032,8784,2023-01-04 00:00:00+00:00,RESPONSABILIDAD CIVIL,58000000.0,2023-01-25 00:00:00+00:00
617735,8784,2023-01-12 00:00:00+00:00,RESPONSABILIDAD CIVIL,95000000.0,2023-01-25 00:00:00+00:00
952135,4351,2023-01-25 00:00:00+00:00,GRÚA,63000000.0,2023-01-25 00:00:00+00:00
200308,4351,2023-01-26 00:00:00+00:00,PÉRDIDA TOTAL,21000000.0,2023-01-25 00:00:00+00:00
151891,4351,2023-01-21 00:00:00+00:00,PÉRDIDA PARCIAL,79000000.0,2023-01-25 00:00:00+00:00
649730,4351,2023-01-14 00:00:00+00:00,PÉRDIDA TOTAL,36000000.0,2023-01-25 00:00:00+00:00
756745,5311,2023-01-24 00:00:00+00:00,RESPONSABILIDAD CIVIL,64000000.0,2023-01-25 00:00:00+00:00
210313,5311,2023-01-14 00:00:00+00:00,CONDUCTOR ELEGIDO,20000000.0,2023-01-25 00:00:00+00:00
289590,3788,2023-01-12 00:00:00+00:00,CONDUCTOR ELEGIDO,2000000.0,2023-01-25 00:00:00+00:00
880100,3788,2023-01-13 00:00:00+00:00,PÉRDIDA TOTAL,21000000.0,2023-01-25 00:00:00+00:00
5980,8543,2023-01-18 00:00:00+00:00,CONDUCTOR ELEGIDO,92000000.0,2023-01-25 00:00:00+00:00
258136,7580,2023-01-27 00:00:00+00:00,GRÚA,14000000.0,2023-01-25 00:00:00+00:00
423423,9566,2023-01-26 00:00:00+00:00,PÉRDIDA TOTAL,32000000.0,2023-01-25 00:00:00+00:00
326634,9566,2023-01-04 00:00:00+00:00,GRÚA,16000000.0,2023-01-25 00:00:00+00:00
921360,3849,2023-01-08 00:00:00+00:00,RESPONSABILIDAD CIVIL,21000000.0,2023-01-25 00:00:00+00:00
868453,2294,2023-01-12 00:00:00+00:00,GRÚA,96000000.0,2023-01-25 00:00:00+00:00
21017,7232,2023-01-19 00:00:00+00:00,PÉRDIDA PARCIAL,3000000.0,2023-01-25 00:00:00+00:00
727500,7232,2023-01-31 00:00:00+00:00,PÉRDIDA TOTAL,6000000.0,2023-01-25 00:00:00+00:00
564184,3234,2023-01-20 00:00:00+00:00,RESPONSABILIDAD CIVIL,43000000.0,2023-01-25 00:00:00+00:00
826031,3234,2023-01-15 00:00:00+00:00,PÉRDIDA TOTAL,8000000.0,2023-01-25 00:00:00+00:00
658673,3234,2023-01-01 00:00:00+00:00,RESPONSABILIDAD CIVIL,13000000.0,2023-01-25 00:00:00+00:00
36701,7594,2023-01-08 00:00:00+00:00,RESPONSABILIDAD CIVIL,22000000.0,2023-01-25 00:00:00+00:00
407459,6892,2023-01-06 00:00:00+00:00,GRÚA,5000000.0,2023-01-25 00:00:00+00:00
964729,6892,2023-01-29 00:00:00+00:00,RESPONSABILIDAD CIVIL,75000000.0,2023-01-25 00:00:00+00:00
550609,6892,2023-01-22 00:00:00+00:00,CONDUCTOR ELEGIDO,71000000.0,2023-01-25 00:00:00+00:00
897047,6892,2023-01-11 00:00:00+00:00,GRÚA,51000000.0,2023-01-25 00:00:00+00:00
504842,1815,2023-01-06 00:00:00+00:00,PÉRDIDA TOTAL,30000000.0,2023-01-25 00:00:00+00:00
403030,820,2023-01-06 00:00:00+00:00,RESPONSABILIDAD CIVIL,60000000.0,2023-01-25 00:00:00+00:00
182029,820,2023-01-20 00:00:00+00:00,GRÚA,35000000.0,2023-01-25 00:00:00+00:00
224904,9472,2023-01-25 00:00:00+00:00,RESPONSABILIDAD CIVIL,12000000.0,2023-01-25 00:00:00+00:00
71458,4850,2023-01-27 00:00:00+00:00,GRÚA,53000000.0,2023-01-25 00:00:00+00:00
42683,4850,2023-01-23 00:00:00+00:00,GRÚA,3000000.0,2023-01-25 00:00:00+00:00
845411,4850,2023-01-29 00:00:00+00:00,PÉRDIDA PARCIAL,92000000.0,2023-01-25 00:00:00+00:00
359514,3405,2023-01-03 00:00:00+00:00,RESPONSABILIDAD CIVIL,62000000.0,2023-01-25 00:00:00+00:00
238645,2966,2023-01-23 00:00:00+00:00,RESPONSABILIDAD CIVIL,97000000.0,2023-01-25 00:00:00+00:00
867041,2966,2023-01-01 00:00:00+00:00,RESPONSABILIDAD CIVIL,10000000.0,2023-01-25 00:00:00+00:00
193904,7878,2023-01-12 00:00:00+00:00,RESPONSABILIDAD CIVIL,84000000.0,2023-01-25 00:00:00+00:00
