payment_id,claim_id,payment_date,payment_type,payment_value,claim_date
807279,6694,2023-01-02 00:00:00+00:00,RESPONSABILIDAD CIVIL,24000000.0,2023-01-22 00:00:00+00:00
831512,6694,2023-01-21 00:00:00+00:00,PÉRDIDA TOTAL,88000000.0,2023-01-22 00:00:00+00:00
425686,6694,2023-01-15 00:00:00+00:00,PÉRDIDA TOTAL,79000000.0,2023-01-22 00:00:00+00:00
134229,6694,2023-01-29 00:00:00+00:00,CONDUCTOR ELEGIDO,63000000.0,2023-01-22 00:00:00+00:00
812191,6694,2023-01-08 00:00:00+00:00,PÉRDIDA TOTAL,60000000.0,2023-01-22 00:00:00+00:00
348425,6694,2023-01-28 00:00:00+00:00,GRÚA,7000000.0,2023-01-22 00:00:00+00:00
194817,918,2023-01-05 00:00:00+00:00,PÉRDIDA PARCIAL,14000000.0,2023-01-22 00:00:00+00:00
490787,918,2023-01-09 00:00:00+00:00,GRÚA,80000000.0,2023-01-22 00:00:00+00:00
964998,918,2023-01-16 00:00:00+00:00,CONDUCTOR ELEGIDO,18000000.0,2023-01-22 00:00:00+00:00
500,918,2023-01-18 00:00:00+00:00,CONDUCTOR ELEGIDO,92000000.0,2023-01-22 00:00:00+00:00
675081,918,2023-01-02 00:00:00+00:00,PÉRDIDA TOTAL,86000000.0,2023-01-22 00:00:00+00:00
996931,8436,2023-01-08 00:00:00+00:00,CONDUCTOR ELEGIDO,65000000.0,2023-01-22 00:00:00+00:00
68400,8436,2023-01-14 00:00:00+00:00,GRÚA,77000000.0,2023-01-22 00:00:00+00:00
456429,1798,2023-01-29 00:00:00+00:00,PÉRDIDA PARCIAL,14000000.0,2023-01-22 00:00:00+00:00
69066,1798,2023-01-20 00:00:00+00:00,GRÚA,96000000.0,2023-01-22 00:00:00+00:00
574465,1798,2023-01-14 00:00:00+00:00,CONDUCTOR ELEGIDO,21000000.0,2023-01-22 00:00:00+00:00
470020,1798,2023-01-14 00:00:00+00:00,PÉRDIDA PARCIAL,40000000.0,2023-01-22 00:00:00+00:00
263184,869,2023-01-02 00:00:00+00:00,RESPONSABILIDAD CIVIL,80000000.0,2023-01-22 00:00:00+00:00
387248,869,2023-01-02 00:00:00+00:00,PÉRDIDA PARCIAL,15000000.0,2023-01-22 00:00:00+00:00
329477,869,2023-01-20 00:00:00+00:00,CONDUCTOR ELEGIDO,34000000.0,2023-01-22 00:00:00+00:00
696025,2895,2023-01-16 00:00:00+00:00,PÉRDIDA PARCIAL,67000000.0,2023-01-22 00:00:00+00:00
143050,5435,2023-01-15 00:00:00+00:00,PÉRDIDA TOTAL,27000000.0,2023-01-22 00:00:00+00:00
1072,5435,2023-01-09 00:00:00+00:00,PÉRDIDA PARCIAL,24000000.0,2023-01-22 00:00:00+00:00
191952,5435,2023-01-31 00:00:00+00:00,CONDUCTOR ELEGIDO,67000000.0,2023-01-22 00:00:00+00:00
