payment_id,claim_id,payment_date,payment_type,payment_value,claim_date
174052,7448,2023-01-05 00:00:00+00:00,CONDUCTOR ELEGIDO,15000000.0,2023-01-02 00:00:00+00:00
960282,7448,2023-01-09 00:00:00+00:00,PÉRDIDA TOTAL,6000000.0,2023-01-02 00:00:00+00:00
836490,7448,2023-01-23 00:00:00+00:00,PÉRDIDA TOTAL,71000000.0,2023-01-02 00:00:00+00:00
790757,775,2023-01-01 00:00:00+00:00,CONDUCTOR ELEGIDO,62000000.0,2023-01-02 00:00:00+00:00
929237,775,2023-01-29 00:00:00+00:00,PÉRDIDA TOTAL,6000000.0,2023-01-02 00:00:00+00:00
200289,775,2023-01-23 00:00:00+00:00,CONDUCTOR ELEGIDO,73000000.0,2023-01-02 00:00:00+00:00
318763,775,2023-01-03 00:00:00+00:00,GRÚA,95000000.0,2023-01-02 00:00:00+00:00
587246,2049,2023-01-06 00:00:00+00:00,RESPONSABILIDAD CIVIL,74000000.0,2023-01-02 00:00:00+00:00
974866,2049,2023-01-18 00:00:00+00:00,PÉRDIDA TOTAL,42000000.0,2023-01-02 00:00:00+00:00
216115,2049,2023-01-14 00:00:00+00:00,CONDUCTOR ELEGIDO,47000000.0,2023-01-02 00:00:00+00:00
308162,2049,2023-01-27 00:00:00+00:00,RESPONSABILIDAD CIVIL,25000000.0,2023-01-02 00:00:00+00:00
751638,6036,2023-01-21 00:00:00+00:00,PÉRDIDA PARCIAL,30000000.0,2023-01-02 00:00:00+00:00
591031,6036,2023-01-14 00:00:00+00:00,PÉRDIDA TOTAL,2000000.0,2023-01-02 00:00:00+00:00
911961,6036,2023-01-26 00:00:00+00:00,PÉRDIDA PARCIAL,79000000.0,2023-01-02 00:00:00+00:00
341897,6019,2023-01-11 00:00:00+00:00,GRÚA,65000000.0,2023-01-02 00:00:00+00:00
295178,6019,2023-01-12 00:00:00+00:00,PÉRDIDA TOTAL,7000000.0,2023-01-02 00:00:00+00:00
224621,8669,2023-01-18 00:00:00+00:00,PÉRDIDA PARCIAL,85000000.0,2023-01-02 00:00:00+00:00
412469,8669,2023-01-01 00:00:00+00:00,GRÚA,58000000.0,2023-01-02 00:00:00+00:00
674522,8669,2023-01-30 00:00:00+00:00,GRÚA,96000000.0,2023-01-02 00:00:00+00:00
253648,3599,2023-01-15 00:00:00+00:00,CONDUCTOR ELEGIDO,58000000.0,2023-01-02 00:00:00+00:00
396629,4773,2023-01-30 00:00:00+00:00,PÉRDIDA PARCIAL,31000000.0,2023-01-02 00:00:00+00:00
703278,4773,2023-01-05 00:00:00+00:00,GRÚA,3000000.0,2023-01-02 00:00:00+00:00
178814,4773,2023-01-30 00:00:00+00:00,CONDUCTOR ELEGIDO,59000000.0,2023-01-02 00:00:00+00:00
125122,1626,2023-01-15 00:00:00+00:00,GRÚA,99000000.0,2023-01-02 00:00:00+00:00
803171,1626,2023-01-06 00:00:00+00:00,GRÚA,47000000.0,2023-01-02 00:00:00+00:00
485868,6529,2023-01-07 00:00:00+00:00,PÉRDIDA TOTAL,69000000.0,2023-01-02 00:00:00+00:00
225664,6529,2023-01-14 00:00:00+00:00,PÉRDIDA PARCIAL,57000000.0,2023-01-02 00:00:00+00:00
87832,6529,2023-01-09 00:00:00+00:00,GRÚA,58000000.0,2023-01-02 00:00:00+00:00
377868,6529,2023-01-06 00:00:00+00:00,PÉRDIDA TOTAL,87000000.0,2023-01-02 00:00:00+00:00
526425,6529,2023-01-04 00:00:00+00:00,PÉRDIDA TOTAL,29000000.0,2023-01-02 00:00:00+00:00
436029,6016,2023-01-24 00:00:00+00:00,PÉRDIDA PARCIAL,16000000.0,2023-01-02 00:00:00+00:00
192703,6016,2023-01-31 00:00:00+00:00,PÉRDIDA PARCIAL,66000000.0,2023-01-02 00:00:00+00:00
689073,8054,2023-01-11 00:00:00+00:00,PÉRDIDA PARCIAL,38000000.0,2023-01-02 00:00:00+00:00
688475,6253,2023-01-27 00:00:00+00:00,RESPONSABILIDAD CIVIL,93000000.0,2023-01-02 00:00:00+00:00
978086,6253,2023-01-30 00:00:00+00:00,GRÚA,97000000.0,2023-01-02 00:00:00+00:00
301254,2877,2023-01-02 00:00:00+00:00,RESPONSABILIDAD CIVIL,56000000.0,2023-01-02 00:00:00+00:00
256840,2877,2023-01-06 00:00:00+00:00,CONDUCTOR ELEGIDO,70000000.0,2023-01-02 00:00:00+00:00
993055,2877,2023-01-11 00:00:00+00:00,PÉRDIDA TOTAL,4000000.0,2023-01-02 00:00:00+00:00
287108,2877,2023-01-10 00:00:00+00:00,CONDUCTOR ELEGIDO,3000000.0,2023-01-02 00:00:00+00:00
262153,2877,2023-01-30 00:00:00+00:00,PÉRDIDA TOTAL,72000000.0,2023-01-02 00:00:00+00:00
681953,2877,2023-01-13 00:00:00+00:00,CONDUCTOR ELEGIDO,6000000.0,2023-01-02 00:00:00+00:00
100667,3543,2023-01-25 00:00:00+00:00,RESPONSABILIDAD CIVIL,11000000.0,2023-01-02 00:00:00+00:00
724187,3543,2023-01-26 00:00:00+00:00,PÉRDIDA PARCIAL,6000000.0,2023-01-02 00:00:00+00:00
924835,809,2023-01-01 00:00:00+00:00,CONDUCTOR ELEGIDO,12000000.0,2023-01-02 00:00:00+00:00
636543,809,2023-01-17 00:00:00+00:00,PÉRDIDA TOTAL,69000000.0,2023-01-02 00:00:00+00:00
225882,809,2023-01-28 00:00:00+00:00,RESPONSABILIDAD CIVIL,84000000.0,2023-01-02 00:00:00+00:00
105940,4332,2023-01-12 00:00:00+00:00,GRÚA,57000000.0,2023-01-02 00:00:00+00:00
286751,4332,2023-01-07 00:00:00+00:00,GRÚA,59000000.0,2023-01-02 00:00:00+00:00
307557,810,2023-01-14 00:00:00+00:00,CONDUCTOR ELEGIDO,52000000.0,2023-01-02 00:00:00+00:00
75906,810,2023-01-13 00:00:00+00:00,RESPONSABILIDAD CIVIL,90000000.0,2023-01-02 00:00:00+00:00
680263,5072,2023-01-16 00:00:00+00:00,GRÚA,25000000.0,2023-01-02 00:00:00+00:00
917178,8189,2023-01-05 00:00:00+00:00,PÉRDIDA PARCIAL,16000000.0,2023-01-02 00:00:00+00:00
324956,8189,2023-01-15 00:00:00+00:00,CONDUCTOR ELEGIDO,87000000.0,2023-01-02 00:00:00+00:00
