payment_id,claim_id,payment_date,payment_type,payment_value,claim_date
574331,8280,2023-01-19 00:00:00+00:00,GRÚA,70000000.0,2023-01-31 00:00:00+00:00
401081,6330,2023-01-30 00:00:00+00:00,RESPONSABILIDAD CIVIL,94000000.0,2023-01-31 00:00:00+00:00
334310,6330,2023-01-22 00:00:00+00:00,PÉRDIDA PARCIAL,44000000.0,2023-01-31 00:00:00+00:00
324859,6330,2023-01-20 00:00:00+00:00,GRÚA,98000000.0,2023-01-31 00:00:00+00:00
575671,6788,2023-01-19 00:00:00+00:00,PÉRDIDA TOTAL,54000000.0,2023-01-31 00:00:00+00:00
704174,6788,2023-01-17 00:00:00+00:00,GRÚA,25000000.0,2023-01-31 00:00:00+00:00
853806,6788,2023-01-24 00:00:00+00:00,CONDUCTOR ELEGIDO,95000000.0,2023-01-31 00:00:00+00:00
14663,6788,2023-01-29 00:00:00+00:00,PÉRDIDA PARCIAL,61000000.0,2023-01-31 00:00:00+00:00
967283,6788,2023-01-07 00:00:00+00:00,RESPONSABILIDAD CIVIL,65000000.0,2023-01-31 00:00:00+00:00
556991,9916,2023-01-05 00:00:00+00:00,CONDUCTOR ELEGIDO,86000000.0,2023-01-31 00:00:00+00:00
397075,9916,2023-01-29 00:00:00+00:00,PÉRDIDA PARCIAL,36000000.0,2023-01-31 00:00:00+00:00
76832,5518,2023-01-21 00:00:00+00:00,RESPONSABILIDAD CIVIL,91000000.0,2023-01-31 00:00:00+00:00
687715,4919,2023-01-01 00:00:00+00:00,CONDUCTOR ELEGIDO,61000000.0,2023-01-31 00:00:00+00:00
625568,4919,2023-01-02 00:00:00+00:00,CONDUCTOR ELEGIDO,76000000.0,2023-01-31 00:00:00+00:00
28169,8812,2023-01-08 00:00:00+00:00,CONDUCTOR ELEGIDO,48000000.0,2023-01-31 00:00:00+00:00
967170,8812,2023-01-26 00:00:00+00:00,PÉRDIDA TOTAL,7000000.0,2023-01-31 00:00:00+00:00
628292,8393,2023-01-26 00:00:00+00:00,PÉRDIDA PARCIAL,63000000.0,2023-01-31 00:00:00+00:00
909575,7050,2023-01-18 00:00:00+00:00,CONDUCTOR ELEGIDO,59000000.0,2023-01-31 00:00:00+00:00
81847,7050,2023-01-06 00:00:00+00:00,RESPONSABILIDAD CIVIL,34000000.0,2023-01-31 00:00:00+00:00
704773,7050,2023-01-27 00:00:00+00:00,PÉRDIDA PARCIAL,24000000.0,2023-01-31 00:00:00+00:00
691003,7050,2023-01-18 00:00:00+00:00,PÉRDIDA TOTAL,5000000.0,2023-01-31 00:00:00+00:00
667085,184,2023-01-25 00:00:00+00:00,GRÚA,18000000.0,2023-01-31 00:00:00+00:00
557872,9073,2023-01-18 00:00:00+00:00,GRÚA,91000000.0,2023-01-31 00:00:00+00:00
802880,9073,2023-01-05 00:00:00+00:00,PÉRDIDA TOTAL,10000000.0,2023-01-31 00:00:00+00:00
978516,9614,2023-01-03 00:00:00+00:00,PÉRDIDA TOTAL,56000000.0,2023-01-31 00:00:00+00:00
573052,1696,2023-01-11 00:00:00+00:00,GRÚA,75000000.0,2023-01-31 00:00:00+00:00
73229,1696,2023-01-16 00:00:00+00:00,PÉRDIDA PARCIAL,52000000.0,2023-01-31 00:00:00+00:00
399173,1696,2023-01-03 00:00:00+00:00,CONDUCTOR ELEGIDO,99000000.0,2023-01-31 00:00:00+00:00
836869,1696,2023-01-25 00:00:00+00:00,GRÚA,74000000.0,2023-01-31 00:00:00+00:00
186462,8162,2023-01-04 00:00:00+00:00,PÉRDIDA TOTAL,36000000.0,2023-01-31 00:00:00+00:00
934126,8162,2023-01-02 00:00:00+00:00,CONDUCTOR ELEGIDO,82000000.0,2023-01-31 00:00:00+00:00
218944,6035,2023-01-18 00:00:00+00:00,CONDUCTOR ELEGIDO,8000000.0,2023-01-31 00:00:00+00:00
793913,6035,2023-01-22 00:00:00+00:00,GRÚA,19000000.0,2023-01-31 00:00:00+00:00
988489,6035,2023-01-20 00:00:00+00:00,RESPONSABILIDAD CIVIL,72000000.0,2023-01-31 00:00:00+00:00
487382,6035,2023-01-18 00:00:00+00:00,CONDUCTOR ELEGIDO,19000000.0,2023-01-31 00:00:00+00:00
897904,6035,2023-01-21 00:00:00+00:00,PÉRDIDA TOTAL,19000000.0,2023-01-31 00:00:00+00:00
512945,1975,2023-01-25 00:00:00+00:00,PÉRDIDA TOTAL,65000000.0,2023-01-31 00:00:00+00:00
989551,1975,2023-01-20 00:00:00+00:00,PÉRDIDA PARCIAL,5000000.0,2023-01-31 00:00:00+00:00
679067,1975,2023-01-14 00:00:00+00:00,GRÚA,90000000.0,2023-01-31 00:00:00+00:00
623754,9776,2023-01-17 00:00:00+00:00,GRÚA,15000000.0,2023-01-31 00:00:00+00:00
660809,9776,2023-01-25 00:00:00+00:00,PÉRDIDA PARCIAL,67000000.0,2023-01-31 00:00:00+00:00
206037,1294,2023-01-30 00:00:00+00:00,GRÚA,47000000.0,2023-01-31 00:00:00+00:00
320380,1294,2023-01-23 00:00:00+00:00,PÉRDIDA TOTAL,11000000.0,2023-01-31 00:00:00+00:00
650043,1294,2023-01-21 00:00:00+00:00,PÉRDIDA TOTAL,2000000.0,2023-01-31 00:00:00+00:00
76435,9790,2023-01-04 00:00:00+00:00,PÉRDIDA TOTAL,27000000.0,2023-01-31 00:00:00+00:00
195769,9790,2023-01-16 00:00:00+00:00,PÉRDIDA TOTAL,66000000.0,2023-01-31 00:00:00+00:00
295974,9790,2023-01-08 00:00:00+00:00,GRÚA,63000000.0,2023-01-31 00:00:00+00:00
27148,697,2023-01-23 00:00:00+00:00,RESPONSABILIDAD CIVIL,87000000.0,2023-01-31 00:00:00+00:00
563506,1190,2023-01-13 00:00:00+00:00,CONDUCTOR ELEGIDO,77000000.0,2023-01-31 00:00:00+00:00
503686,3915,2023-01-01 00:00:00+00:00,RESPONSABILIDAD CIVIL,35000000.0,2023-01-31 00:00:00+00:00
608478,3915,2023-01-22 00:00:00+00:00,CONDUCTOR ELEGIDO,48000000.0,2023-01-31 00:00:00+00:00
674041,6516,2023-01-24 00:00:00+00:00,PÉRDIDA TOTAL,18000000.0,2023-01-31 00:00:00+00:00
221664,6516,2023-01-20 00:00:00+00:00,PÉRDIDA PARCIAL,10000000.0,2023-01-31 00:00:00+00:00
106813,8323,2023-01-14 00:00:00+00:00,CONDUCTOR ELEGIDO,39000000.0,2023-01-31 00:00:00+00:00
206910,8323,2023-01-12 00:00:00+00:00,GRÚA,27000000.0,2023-01-31 00:00:00+00:00
918935,8323,2023-01-12 00:00:00+00:00,PÉRDIDA PARCIAL,89000000.0,2023-01-31 00:00:00+00:00
968034,8323,2023-01-18 00:00:00+00:00,CONDUCTOR ELEGIDO,19000000.0,2023-01-31 00:00:00+00:00
8494,7649,2023-01-14 00:00:00+00:00,PÉRDIDA PARCIAL,76000000.0,2023-01-31 00:00:00+00:00
312367,5230,2023-01-10 00:00:00+00:00,GRÚA,41000000.0,2023-01-31 00:00:00+00:00
443548,5230,2023-01-03 00:00:00+00:00,PÉRDIDA TOTAL,8000000.0,2023-01-31 00:00:00+00:00
539332,5230,2023-01-21 00:00:00+00:00,PÉRDIDA PARCIAL,7000000.0,2023-01-31 00:00:00+00:00
591382,4146,2023-01-12 00:00:00+00:00,PÉRDIDA TOTAL,82000000.0,2023-01-31 00:00:00+00:00
838870,4146,2023-01-28 00:00:00+00:00,GRÚA,77000000.0,2023-01-31 00:00:00+00:00
166173,4146,2023-01-25 00:00:00+00:00,GRÚA,19000000.0,2023-01-31 00:00:00+00:00
75524,4146,2023-01-31 00:00:00+00:00,CONDUCTOR ELEGIDO,21000000.0,2023-01-31 00:00:00+00:00
542888,4146,2023-01-31 00:00:00+00:00,RESPONSABILIDAD CIVIL,35000000.0,2023-01-31 00:00:00+00:00
137442,3049,2023-01-11 00:00:00+00:00,PÉRDIDA PARCIAL,97000000.0,2023-01-31 00:00:00+00:00
587988,7467,2023-01-31 00:00:00+00:00,RESPONSABILIDAD CIVIL,99000000.0,2023-01-31 00:00:00+00:00
819134,628,2023-01-03 00:00:00+00:00,PÉRDIDA PARCIAL,38000000.0,2023-01-31 00:00:00+00:00
851002,628,2023-01-18 00:00:00+00:00,PÉRDIDA TOTAL,44000000.0,2023-01-31 00:00:00+00:00
893264,7434,2023-01-10 00:00:00+00:00,GRÚA,24000000.0,2023-01-31 00:00:00+00:00
404232,3744,2023-01-03 00:00:00+00:00,GRÚA,79000000.0,2023-01-31 00:00:00+00:00
487590,7994,2023-01-21 00:00:00+00:00,GRÚA,24000000.0,2023-01-31 00:00:00+00:00
910423,9077,2023-01-10 00:00:00+00:00,PÉRDIDA PARCIAL,57000000.0,2023-01-31 00:00:00+00:00
