payment_id,claim_id,payment_date,payment_type,payment_value,claim_date
563784,5641,2023-01-12 00:00:00+00:00,RESPONSABILIDAD CIVIL,70000000.0,2023-01-08 00:00:00+00:00
876571,5641,2023-01-27 00:00:00+00:00,PÉRDIDA TOTAL,81000000.0,2023-01-08 00:00:00+00:00
207599,5641,2023-01-19 00:00:00+00:00,CONDUCTOR ELEGIDO,20000000.0,2023-01-08 00:00:00+00:00
573873,5641,2023-01-24 00:00:00+00:00,PÉRDIDA PARCIAL,80000000.0,2023-01-08 00:00:00+00:00
131660,5641,2023-01-06 00:00:00+00:00,PÉRDIDA TOTAL,78000000.0,2023-01-08 00:00:00+00:00
282303,3270,2023-01-25 00:00:00+00:00,RESPONSABILIDAD CIVIL,96000000.0,2023-01-08 00:00:00+00:00
597292,3270,2023-01-26 00:00:00+00:00,RESPONSABILIDAD CIVIL,66000000.0,2023-01-08 00:00:00+00:00
496905,3270,2023-01-04 00:00:00+00:00,PÉRDIDA TOTAL,71000000.0,2023-01-08 00:00:00+00:00
97979,9086,2023-01-06 00:00:00+00:00,PÉRDIDA PARCIAL,36000000.0,2023-01-08 00:00:00+00:00
987697,49,2023-01-06 00:00:00+00:00,PÉRDIDA TOTAL,16000000.0,2023-01-08 00:00:00+00:00
424813,49,2023-01-29 00:00:00+00:00,GRÚA,88000000.0,2023-01-08 00:00:00+00:00
550967,49,2023-01-30 00:00:00+00:00,PÉRDIDA TOTAL,78000000.0,2023-01-08 00:00:00+00:00
2827,3115,2023-01-12 00:00:00+00:00,RESPONSABILIDAD CIVIL,1000000.0,2023-01-08 00:00:00+00:00
967484,3115,2023-01-23 00:00:00+00:00,CONDUCTOR ELEGIDO,79000000.0,2023-01-08 00:00:00+00:00
578665,3115,2023-01-26 00:00:00+00:00,PÉRDIDA TOTAL,80000000.0,2023-01-08 00:00:00+00:00
698170,3554,2023-01-16 00:00:00+00:00,CONDUCTOR ELEGIDO,23000000.0,2023-01-08 00:00:00+00:00
331380,2552,2023-01-04 00:00:00+00:00,CONDUCTOR ELEGIDO,89000000.0,2023-01-08 00:00:00+00:00
837370,2552,2023-01-06 00:00:00+00:00,CONDUCTOR ELEGIDO,81000000.0,2023-01-08 00:00:00+00:00
758043,4644,2023-01-30 00:00:00+00:00,CONDUCTOR ELEGIDO,95000000.0,2023-01-08 00:00:00+00:00
528081,4644,2023-01-11 00:00:00+00:00,PÉRDIDA TOTAL,61000000.0,2023-01-08 00:00:00+00:00
566011,7346,2023-01-13 00:00:00+00:00,CONDUCTOR ELEGIDO,58000000.0,2023-01-08 00:00:00+00:00
748170,7346,2023-01-15 00:00:00+00:00,PÉRDIDA PARCIAL,30000000.0,2023-01-08 00:00:00+00:00
358317,7566,2023-01-26 00:00:00+00:00,PÉRDIDA PARCIAL,92000000.0,2023-01-08 00:00:00+00:00
850158,7566,2023-01-31 00:00:00+00:00,CONDUCTOR ELEGIDO,37000000.0,2023-01-08 00:00:00+00:00
794255,1953,2023-01-24 00:00:00+00:00,GRÚA,63000000.0,2023-01-08 00:00:00+00:00
713019,1953,2023-01-31 00:00:00+00:00,RESPONSABILIDAD CIVIL,17000000.0,2023-01-08 00:00:00+00:00
639862,1953,2023-01-01 00:00:00+00:00,CONDUCTOR ELEGIDO,97000000.0,2023-01-08 00:00:00+00:00
546670,7150,2023-01-15 00:00:00+00:00,PÉRDIDA PARCIAL,45000000.0,2023-01-08 00:00:00+00:00
333456,7150,2023-01-04 00:00:00+00:00,GRÚA,10000000.0,2023-01-08 00:00:00+00:00
505417,7150,2023-01-22 00:00:00+00:00,RESPONSABILIDAD CIVIL,96000000.0,2023-01-08 00:00:00+00:00
421630,7150,2023-01-04 00:00:00+00:00,PÉRDIDA PARCIAL,48000000.0,2023-01-08 00:00:00+00:00
790530,807,2023-01-01 00:00:00+00:00,GRÚA,46000000.0,2023-01-08 00:00:00+00:00
149697,7474,2023-01-03 00:00:00+00:00,CONDUCTOR ELEGIDO,61000000.0,2023-01-08 00:00:00+00:00
685765,7474,2023-01-07 00:00:00+00:00,GRÚA,57000000.0,2023-01-08 00:00:00+00:00
892513,2753,2023-01-04 00:00:00+00:00,PÉRDIDA PARCIAL,67000000.0,2023-01-08 00:00:00+00:00
532740,2753,2023-01-08 00:00:00+00:00,RESPONSABILIDAD CIVIL,46000000.0,2023-01-08 00:00:00+00:00
610434,3385,2023-01-08 00:00:00+00:00,PÉRDIDA TOTAL,1000000.0,2023-01-08 00:00:00+00:00
557852,2830,2023-01-12 00:00:00+00:00,GRÚA,85000000.0,2023-01-08 00:00:00+00:00
728635,2830,2023-01-05 00:00:00+00:00,PÉRDIDA PARCIAL,64000000.0,2023-01-08 00:00:00+00:00
952286,6670,2023-01-07 00:00:00+00:00,PÉRDIDA PARCIAL,49000000.0,2023-01-08 00:00:00+00:00
658068,6670,2023-01-05 00:00:00+00:00,PÉRDIDA PARCIAL,69000000.0,2023-01-08 00:00:00+00:00
972681,6670,2023-01-18 00:00:00+00:00,RESPONSABILIDAD CIVIL,78000000.0,2023-01-08 00:00:00+00:00
668017,6670,2023-01-17 00:00:00+00:00,PÉRDIDA TOTAL,41000000.0,2023-01-08 00:00:00+00:00
311397,4185,2023-01-22 00:00:00+00:00,PÉRDIDA PARCIAL,90000000.0,2023-01-08 00:00:00+00:00
257468,4185,2023-01-16 00:00:00+00:00,GRÚA,17000000.0,2023-01-08 00:00:00+00:00
418108,1112,2023-01-02 00:00:00+00:00,PÉRDIDA PARCIAL,2000000.0,2023-01-08 00:00:00+00:00
515183,4020,2023-01-03 00:00:00+00:00,RESPONSABILIDAD CIVIL,51000000.0,2023-01-08 00:00:00+00:00
807840,4020,2023-01-03 00:00:00+00:00,PÉRDIDA PARCIAL,23000000.0,2023-01-08 00:00:00+00:00
