payment_id,claim_id,payment_date,payment_type,payment_value,claim_date
494170,8223,2023-01-09 00:00:00+00:00,GRÚA,10000000.0,2023-01-26 00:00:00+00:00
382470,8223,2023-01-24 00:00:00+00:00,CONDUCTOR ELEGIDO,28000000.0,2023-01-26 00:00:00+00:00
843434,8223,2023-01-16 00:00:00+00:00,RESPONSABILIDAD CIVIL,22000000.0,2023-01-26 00:00:00+00:00
667109,730,2023-01-16 00:00:00+00:00,RESPONSABILIDAD CIVIL,4000000.0,2023-01-26 00:00:00+00:00
450751,730,2023-01-20 00:00:00+00:00,PÉRDIDA TOTAL,91000000.0,2023-01-26 00:00:00+00:00
622161,4044,2023-01-07 00:00:00+00:00,RESPONSABILIDAD CIVIL,36000000.0,2023-01-26 00:00:00+00:00
562551,4044,2023-01-29 00:00:00+00:00,CONDUCTOR ELEGIDO,35000000.0,2023-01-26 00:00:00+00:00
20720,4044,2023-01-01 00:00:00+00:00,CONDUCTOR ELEGIDO,52000000.0,2023-01-26 00:00:00+00:00
63450,370,2023-01-23 00:00:00+00:00,PÉRDIDA TOTAL,32000000.0,2023-01-26 00:00:00+00:00
952692,370,2023-01-11 00:00:00+00:00,RESPONSABILIDAD CIVIL,76000000.0,2023-01-26 00:00:00+00:00
532233,370,2023-01-13 00:00:00+00:00,PÉRDIDA PARCIAL,24000000.0,2023-01-26 00:00:00+00:00
755439,370,2023-01-09 00:00:00+00:00,PÉRDIDA PARCIAL,64000000.0,2023-01-26 00:00:00+00:00
346738,370,2023-01-03 00:00:00+00:00,PÉRDIDA TOTAL,35000000.0,2023-01-26 00:00:00+00:00
128038,6818,2023-01-04 00:00:00+00:00,CONDUCTOR ELEGIDO,30000000.0,2023-01-26 00:00:00+00:00
878586,6818,2023-01-16 00:00:00+00:00,PÉRDIDA TOTAL,17000000.0,2023-01-26 00:00:00+00:00
560555,6560,2023-01-19 00:00:00+00:00,PÉRDIDA PARCIAL,48000000.0,2023-01-26 00:00:00+00:00
501026,6560,2023-01-21 00:00:00+00:00,PÉRDIDA PARCIAL,15000000.0,2023-01-26 00:00:00+00:00
214881,6560,2023-01-15 00:00:00+00:00,GRÚA,49000000.0,2023-01-26 00:00:00+00:00
296608,6560,2023-01-05 00:00:00+00:00,CONDUCTOR ELEGIDO,92000000.0,2023-01-26 00:00:00+00:00
4083,9857,2023-01-09 00:00:00+00:00,GRÚA,48000000.0,2023-01-26 00:00:00+00:00
329079,9857,2023-01-06 00:00:00+00:00,PÉRDIDA TOTAL,82000000.0,2023-01-26 00:00:00+00:00
755115,9857,2023-01-07 00:00:00+00:00,RESPONSABILIDAD CIVIL,24000000.0,2023-01-26 00:00:00+00:00
284073,9185,2023-01-14 00:00:00+00:00,PÉRDIDA TOTAL,90000000.0,2023-01-26 00:00:00+00:00
139326,9185,2023-01-30 00:00:00+00:00,CONDUCTOR ELEGIDO,7000000.0,2023-01-26 00:00:00+00:00
673538,9185,2023-01-28 00:00:00+00:00,PÉRDIDA TOTAL,61000000.0,2023-01-26 00:00:00+00:00
146250,9185,2023-01-03 00:00:00+00:00,PÉRDIDA PARCIAL,85000000.0,2023-01-26 00:00:00+00:00
633498,9185,2023-01-29 00:00:00+00:00,RESPONSABILIDAD CIVIL,64000000.0,2023-01-26 00:00:00+00:00
226975,9185,2023-01-19 00:00:00+00:00,CONDUCTOR ELEGIDO,15000000.0,2023-01-26 00:00:00+00:00
239878,9185,2023-01-26 00:00:00+00:00,PÉRDIDA TOTAL,2000000.0,2023-01-26 00:00:00+00:00
941597,7107,2023-01-20 00:00:00+00:00,GRÚA,54000000.0,2023-01-26 00:00:00+00:00
913983,7107,2023-01-30 00:00:00+00:00,PÉRDIDA TOTAL,40000000.0,2023-01-26 00:00:00+00:00
492809,7107,2023-01-28 00:00:00+00:00,PÉRDIDA TOTAL,6000000.0,2023-01-26 00:00:00+00:00
367020,7107,2023-01-29 00:00:00+00:00,PÉRDIDA PARCIAL,11000000.0,2023-01-26 00:00:00+00:00
763281,8974,2023-01-16 00:00:00+00:00,GRÚA,2000000.0,2023-01-26 00:00:00+00:00
773258,8974,2023-01-10 00:00:00+00:00,GRÚA,68000000.0,2023-01-26 00:00:00+00:00
60261,8974,2023-01-08 00:00:00+00:00,RESPONSABILIDAD CIVIL,94000000.0,2023-01-26 00:00:00+00:00
156294,8974,2023-01-03 00:00:00+00:00,PÉRDIDA TOTAL,50000000.0,2023-01-26 00:00:00+00:00
550059,9891,2023-01-22 00:00:00+00:00,PÉRDIDA TOTAL,76000000.0,2023-01-26 00:00:00+00:00
259122,9891,2023-01-24 00:00:00+00:00,PÉRDIDA PARCIAL,72000000.0,2023-01-26 00:00:00+00:00
217107,9891,2023-01-29 00:00:00+00:00,GRÚA,68000000.0,2023-01-26 00:00:00+00:00
993378,3194,2023-01-14 00:00:00+00:00,RESPONSABILIDAD CIVIL,89000000.0,2023-01-26 00:00:00+00:00
737906,3194,2023-01-27 00:00:00+00:00,GRÚA,39000000.0,2023-01-26 00:00:00+00:00
150062,3194,2023-01-03 00:00:00+00:00,RESPONSABILIDAD CIVIL,12000000.0,2023-01-26 00:00:00+00:00
411497,998,2023-01-28 00:00:00+00:00,PÉRDIDA PARCIAL,61000000.0,2023-01-26 00:00:00+00:00
408480,998,2023-01-20 00:00:00+00:00,RESPONSABILIDAD CIVIL,59000000.0,2023-01-26 00:00:00+00:00
645248,9108,2023-01-04 00:00:00+00:00,PÉRDIDA PARCIAL,31000000.0,2023-01-26 00:00:00+00:00
276468,9108,2023-01-06 00:00:00+00:00,PÉRDIDA PARCIAL,84000000.0,2023-01-26 00:00:00+00:00
267958,9108,2023-01-30 00:00:00+00:00,GRÚA,41000000.0,2023-01-26 00:00:00+00:00
565054,9108,2023-01-31 00:00:00+00:00,PÉRDIDA TOTAL,84000000.0,2023-01-26 00:00:00+00:00
656574,494,2023-01-22 00:00:00+00:00,PÉRDIDA TOTAL,59000000.0,2023-01-26 00:00:00+00:00
273318,1963,2023-01-03 00:00:00+00:00,CONDUCTOR ELEGIDO,94000000.0,2023-01-26 00:00:00+00:00
790277,1963,2023-01-25 00:00:00+00:00,PÉRDIDA PARCIAL,96000000.0,2023-01-26 00:00:00+00:00
89849,4468,2023-01-18 00:00:00+00:00,PÉRDIDA PARCIAL,40000000.0,2023-01-26 00:00:00+00:00
412719,4468,2023-01-22 00:00:00+00:00,PÉRDIDA PARCIAL,20000000.0,2023-01-26 00:00:00+00:00
580906,8673,2023-01-07 00:00:00+00:00,GRÚA,98000000.0,2023-01-26 00:00:00+00:00
832679,8673,2023-01-24 00:00:00+00:00,RESPONSABILIDAD CIVIL,42000000.0,2023-01-26 00:00:00+00:00
3130,8673,2023-01-23 00:00:00+00:00,PÉRDIDA TOTAL,2000000.0,2023-01-26 00:00:00+00:00
487017,8673,2023-01-17 00:00:00+00:00,PÉRDIDA TOTAL,89000000.0,2023-01-26 00:00:00+00:00
229920,7094,2023-01-21 00:00:00+00:00,RESPONSABILIDAD CIVIL,32000000.0,2023-01-26 00:00:00+00:00
159238,7094,2023-01-25 00:00:00+00:00,CONDUCTOR ELEGIDO,16000000.0,2023-01-26 00:00:00+00:00
954636,7094,2023-01-02 00:00:00+00:00,PÉRDIDA PARCIAL,14000000.0,2023-01-26 00:00:00+00:00
420776,6411,2023-01-14 00:00:00+00:00,RESPONSABILIDAD CIVIL,45000000.0,2023-01-26 00:00:00+00:00
