payment_id,claim_id,payment_date,payment_type,payment_value,claim_date
386894,7443,2023-01-20 00:00:00+00:00,PÉRDIDA PARCIAL,11000000.0,2023-01-30 00:00:00+00:00
393545,7443,2023-01-17 00:00:00+00:00,GRÚA,14000000.0,2023-01-30 00:00:00+00:00
861426,7443,2023-01-13 00:00:00+00:00,PÉRDIDA TOTAL,59000000.0,2023-01-30 00:00:00+00:00
393818,7443,2023-01-02 00:00:00+00:00,CONDUCTOR ELEGIDO,25000000.0,2023-01-30 00:00:00+00:00
317601,52,2023-01-05 00:00:00+00:00,CONDUCTOR ELEGIDO,30000000.0,2023-01-30 00:00:00+00:00
341867,52,2023-01-12 00:00:00+00:00,CONDUCTOR ELEGIDO,82000000.0,2023-01-30 00:00:00+00:00
342633,52,2023-01-28 00:00:00+00:00,GRÚA,8000000.0,2023-01-30 00:00:00+00:00
292349,52,2023-01-02 00:00:00+00:00,PÉRDIDA TOTAL,83000000.0,2023-01-30 00:00:00+00:00
142703,52,2023-01-26 00:00:00+00:00,GRÚA,34000000.0,2023-01-30 00:00:00+00:00
420063,2365,2023-01-14 00:00:00+00:00,CONDUCTOR ELEGIDO,8000000.0,2023-01-30 00:00:00+00:00
428013,2365,2023-01-31 00:00:00+00:00,GRÚA,84000000.0,2023-01-30 00:00:00+00:00
485124,2365,2023-01-08 00:00:00+00:00,CONDUCTOR ELEGIDO,52000000.0,2023-01-30 00:00:00+00:00
731795,1515,2023-01-08 00:00:00+00:00,CONDUCTOR ELEGIDO,22000000.0,2023-01-30 00:00:00+00:00
23363,1515,2023-01-16 00:00:00+00:00,PÉRDIDA TOTAL,53000000.0,2023-01-30 00:00:00+00:00
210307,1515,2023-01-24 00:00:00+00:00,CONDUCTOR ELEGIDO,92000000.0,2023-01-30 00:00:00+00:00
343572,1515,2023-01-30 00:00:00+00:00,PÉRDIDA TOTAL,91000000.0,2023-01-30 00:00:00+00:00
946683,1515,2023-01-05 00:00:00+00:00,PÉRDIDA TOTAL,29000000.0,2023-01-30 00:00:00+00:00
334882,1515,2023-01-02 00:00:00+00:00,RESPONSABILIDAD CIVIL,8000000.0,2023-01-30 00:00:00+00:00
651170,8773,2023-01-28 00:00:00+00:00,RESPONSABILIDAD CIVIL,79000000.0,2023-01-30 00:00:00+00:00
960413,8773,2023-01-21 00:00:00+00:00,PÉRDIDA TOTAL,67000000.0,2023-01-30 00:00:00+00:00
748201,8773,2023-01-10 00:00:00+00:00,RESPONSABILIDAD CIVIL,18000000.0,2023-01-30 00:00:00+00:00
4780,3845,2023-01-15 00:00:00+00:00,RESPONSABILIDAD CIVIL,70000000.0,2023-01-30 00:00:00+00:00
152882,3845,2023-01-26 00:00:00+00:00,GRÚA,51000000.0,2023-01-30 00:00:00+00:00
989876,3845,2023-01-14 00:00:00+00:00,PÉRDIDA TOTAL,3000000.0,2023-01-30 00:00:00+00:00
3391,6917,2023-01-14 00:00:00+00:00,GRÚA,7000000.0,2023-01-30 00:00:00+00:00
772146,5782,2023-01-07 00:00:00+00:00,PÉRDIDA TOTAL,28000000.0,2023-01-30 00:00:00+00:00
277583,5782,2023-01-01 00:00:00+00:00,CONDUCTOR ELEGIDO,92000000.0,2023-01-30 00:00:00+00:00
60133,2343,2023-01-26 00:00:00+00:00,GRÚA,10000000.0,2023-01-30 00:00:00+00:00
703147,2343,2023-01-26 00:00:00+00:00,CONDUCTOR ELEGIDO,38000000.0,2023-01-30 00:00:00+00:00
22371,2343,2023-01-20 00:00:00+00:00,PÉRDIDA PARCIAL,27000000.0,2023-01-30 00:00:00+00:00
276004,2343,2023-01-08 00:00:00+00:00,PÉRDIDA TOTAL,48000000.0,2023-01-30 00:00:00+00:00
410297,2343,2023-01-23 00:00:00+00:00,PÉRDIDA TOTAL,4000000.0,2023-01-30 00:00:00+00:00
754371,2430,2023-01-08 00:00:00+00:00,PÉRDIDA PARCIAL,14000000.0,2023-01-30 00:00:00+00:00
649856,2430,2023-01-11 00:00:00+00:00,PÉRDIDA TOTAL,34000000.0,2023-01-30 00:00:00+00:00
164388,5920,2023-01-10 00:00:00+00:00,CONDUCTOR ELEGIDO,47000000.0,2023-01-30 00:00:00+00:00
133817,6922,2023-01-02 00:00:00+00:00,RESPONSABILIDAD CIVIL,1000000.0,2023-01-30 00:00:00+00:00
466802,6922,2023-01-25 00:00:00+00:00,PÉRDIDA PARCIAL,65000000.0,2023-01-30 00:00:00+00:00
13337,6922,2023-01-21 00:00:00+00:00,PÉRDIDA PARCIAL,21000000.0,2023-01-30 00:00:00+00:00
834647,6922,2023-01-09 00:00:00+00:00,RESPONSABILIDAD CIVIL,99000000.0,2023-01-30 00:00:00+00:00
503729,6118,2023-01-23 00:00:00+00:00,RESPONSABILIDAD CIVIL,20000000.0,2023-01-30 00:00:00+00:00
442754,6118,2023-01-29 00:00:00+00:00,GRÚA,63000000.0,2023-01-30 00:00:00+00:00
188760,8526,2023-01-19 00:00:00+00:00,GRÚA,35000000.0,2023-01-30 00:00:00+00:00
497591,8526,2023-01-01 00:00:00+00:00,PÉRDIDA PARCIAL,14000000.0,2023-01-30 00:00:00+00:00
381421,2487,2023-01-21 00:00:00+00:00,PÉRDIDA TOTAL,68000000.0,2023-01-30 00:00:00+00:00
