payment_id,claim_id,payment_date,payment_type,payment_value,claim_date
177948,4758,2023-01-31 00:00:00+00:00,CONDUCTOR ELEGIDO,73000000.0,2023-01-12 00:00:00+00:00
146397,4758,2023-01-01 00:00:00+00:00,CONDUCTOR ELEGIDO,39000000.0,2023-01-12 00:00:00+00:00
221110,1915,2023-01-28 00:00:00+00:00,PÉRDIDA PARCIAL,88000000.0,2023-01-12 00:00:00+00:00
106295,1714,2023-01-10 00:00:00+00:00,PÉRDIDA PARCIAL,58000000.0,2023-01-12 00:00:00+00:00
439349,1714,2023-01-21 00:00:00+00:00,PÉRDIDA PARCIAL,54000000.0,2023-01-12 00:00:00+00:00
345859,1714,2023-01-03 00:00:00+00:00,PÉRDIDA PARCIAL,6000000.0,2023-01-12 00:00:00+00:00
426203,5148,2023-01-20 00:00:00+00:00,PÉRDIDA PARCIAL,53000000.0,2023-01-12 00:00:00+00:00
508242,5148,2023-01-25 00:00:00+00:00,GRÚA,56000000.0,2023-01-12 00:00:00+00:00
987557,5148,2023-01-06 00:00:00+00:00,PÉRDIDA TOTAL,76000000.0,2023-01-12 00:00:00+00:00
141916,5148,2023-01-06 00:00:00+00:00,PÉRDIDA TOTAL,53000000.0,2023-01-12 00:00:00+00:00
356063,5148,2023-01-30 00:00:00+00:00,CONDUCTOR ELEGIDO,58000000.0,2023-01-12 00:00:00+00:00
505519,5148,2023-01-20 00:00:00+00:00,RESPONSABILIDAD CIVIL,60000000.0,2023-01-12 00:00:00+00:00
535050,7858,2023-01-16 00:00:00+00:00,PÉRDIDA PARCIAL,71000000.0,2023-01-12 00:00:00+00:00
550548,7858,2023-01-16 00:00:00+00:00,CONDUCTOR ELEGIDO,63000000.0,2023-01-12 00:00:00+00:00
360875,7858,2023-01-26 00:00:00+00:00,RESPONSABILIDAD CIVIL,48000000.0,2023-01-12 00:00:00+00:00
663169,7858,2023-01-05 00:00:00+00:00,RESPONSABILIDAD CIVIL,45000000.0,2023-01-12 00:00:00+00:00
127439,7858,2023-01-24 00:00:00+00:00,PÉRDIDA TOTAL,25000000.0,2023-01-12 00:00:00+00:00
958992,7616,2023-01-12 00:00:00+00:00,RESPONSABILIDAD CIVIL,59000000.0,2023-01-12 00:00:00+00:00
861825,7616,2023-01-12 00:00:00+00:00,RESPONSABILIDAD CIVIL,82000000.0,2023-01-12 00:00:00+00:00
907673,7616,2023-01-24 00:00:00+00:00,PÉRDIDA PARCIAL,50000000.0,2023-01-12 00:00:00+00:00
790837,8466,2023-01-02 00:00:00+00:00,RESPONSABILIDAD CIVIL,83000000.0,2023-01-12 00:00:00+00:00
338299,8466,2023-01-13 00:00:00+00:00,PÉRDIDA TOTAL,27000000.0,2023-01-12 00:00:00+00:00
279253,6603,2023-01-23 00:00:00+00:00,PÉRDIDA PARCIAL,85000000.0,2023-01-12 00:00:00+00:00
35634,6603,2023-01-22 00:00:00+00:00,PÉRDIDA PARCIAL,72000000.0,2023-01-12 00:00:00+00:00
758357,4554,2023-01-27 00:00:00+00:00,CONDUCTOR ELEGIDO,19000000.0,2023-01-12 00:00:00+00:00
833248,4554,2023-01-28 00:00:00+00:00,PÉRDIDA PARCIAL,59000000.0,2023-01-12 00:00:00+00:00
947160,4554,2023-01-19 00:00:00+00:00,RESPONSABILIDAD CIVIL,2000000.0,2023-01-12 00:00:00+00:00
207748,4554,2023-01-26 00:00:00+00:00,GRÚA,42000000.0,2023-01-12 00:00:00+00:00
226103,2962,2023-01-22 00:00:00+00:00,CONDUCTOR ELEGIDO,28000000.0,2023-01-12 00:00:00+00:00
541198,2962,2023-01-17 00:00:00+00:00,PÉRDIDA PARCIAL,2000000.0,2023-01-12 00:00:00+00:00
131987,1584,2023-01-30 00:00:00+00:00,CONDUCTOR ELEGIDO,22000000.0,2023-01-12 00:00:00+00:00
249840,1584,2023-01-25 00:00:00+00:00,GRÚA,22000000.0,2023-01-12 00:00:00+00:00
901585,1584,2023-01-10 00:00:00+00:00,PÉRDIDA PARCIAL,29000000.0,2023-01-12 00:00:00+00:00
960470,4242,2023-01-30 00:00:00+00:00,CONDUCTOR ELEGIDO,71000000.0,2023-01-12 00:00:00+00:00
485809,4242,2023-01-08 00:00:00+00:00,GRÚA,49000000.0,2023-01-12 00:00:00+00:00
556343,4242,2023-01-25 00:00:00+00:00,GRÚA,59000000.0,2023-01-12 00:00:00+00:00
598205,7764,2023-01-27 00:00:00+00:00,RESPONSABILIDAD CIVIL,28000000.0,2023-01-12 00:00:00+00:00
207586,7764,2023-01-13 00:00:00+00:00,PÉRDIDA PARCIAL,99000000.0,2023-01-12 00:00:00+00:00
651440,7764,2023-01-29 00:00:00+00:00,PÉRDIDA TOTAL,64000000.0,2023-01-12 00:00:00+00:00
33301,7764,2023-01-09 00:00:00+00:00,GRÚA,84000000.0,2023-01-12 00:00:00+00:00
621764,9591,2023-01-22 00:00:00+00:00,CONDUCTOR ELEGIDO,3000000.0,2023-01-12 00:00:00+00:00
203604,4917,2023-01-25 00:00:00+00:00,PÉRDIDA PARCIAL,17000000.0,2023-01-12 00:00:00+00:00
626050,4917,2023-01-24 00:00:00+00:00,CONDUCTOR ELEGIDO,50000000.0,2023-01-12 00:00:00+00:00
796719,7136,2023-01-04 00:00:00+00:00,PÉRDIDA TOTAL,9000000.0,2023-01-12 00:00:00+00:00
289389,7136,2023-01-29 00:00:00+00:00,PÉRDIDA PARCIAL,85000000.0,2023-01-12 00:00:00+00:00
694442,488,2023-01-11 00:00:00+00:00,GRÚA,87000000.0,2023-01-12 00:00:00+00:00
782065,5352,2023-01-18 00:00:00+00:00,PÉRDIDA PARCIAL,56000000.0,2023-01-12 00:00:00+00:00
721765,6729,2023-01-25 00:00:00+00:00,PÉRDIDA TOTAL,49000000.0,2023-01-12 00:00:00+00:00
264087,4417,2023-01-24 00:00:00+00:00,PÉRDIDA TOTAL,56000000.0,2023-01-12 00:00:00+00:00
